,container,first_date,first_location,first_status,last_date,last_location,last_status
861,UACU6003935,2019-03-16 10:57:00,PUERTO ANGAMOS,Gate out empty,2019-05-06 12:00:00,DUNKERQUE,Vessel arrival
862,HLBU9169737,2019-03-25 17:39:00,VALPARAISO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
863,UACU5171370,2019-03-21 09:02:00,ANTOFAGASTA,Gate out empty,2019-04-27 12:00:00,HAMBURG,Vessel arrival
864,UACU5353076,2019-03-21 08:57:00,ANTOFAGASTA,Gate out empty,2019-04-27 12:00:00,HAMBURG,Vessel arrival
865,HLBU9260343,2019-03-23 11:20:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
866,CLHU8844000,2019-03-21 08:32:00,SANTIAGO DE CHILE,Gate out empty,2019-04-27 12:00:00,HAMBURG,Vessel arrival
867,GATU8734078,2019-03-21 09:17:00,SANTIAGO DE CHILE,Gate out empty,2019-04-27 12:00:00,HAMBURG,Vessel arrival
868,HAMU1162192,2019-03-21 09:51:00,SANTIAGO DE CHILE,Gate out empty,2019-04-27 12:00:00,HAMBURG,Vessel arrival
869,HLXU8074526,2019-03-21 08:35:00,SANTIAGO DE CHILE,Gate out empty,2019-04-27 12:00:00,HAMBURG,Vessel arrival
870,UACU5263922,2019-03-21 09:15:00,SANTIAGO DE CHILE,Gate out empty,2019-04-27 12:00:00,HAMBURG,Vessel arrival
871,HLXU8071403,2019-03-14 10:39:00,SANTIAGO DE CHILE,Gate out empty,2019-04-17 21:00:00,"JACKSONVILLE, FL",Vessel arrival
872,HLBU9041284,2019-03-26 13:56:00,VALPARAISO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
873,HLXU6767666,2019-03-22 10:27:00,VALPARAISO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
874,AMFU3212012,2019-03-23 09:49:00,SANTIAGO DE CHILE,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
875,CPSU1799342,2019-03-22 17:57:00,SANTIAGO DE CHILE,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
876,GATU1325036,2019-03-23 10:57:00,SANTIAGO DE CHILE,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
877,TGBU2242945,2019-03-22 15:38:00,SANTIAGO DE CHILE,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
878,XINU1142124,2019-03-23 10:55:00,SANTIAGO DE CHILE,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
879,HLXU8318094,2019-03-12 10:53:00,SANTIAGO DE CHILE,Gate out empty,2019-05-02 00:00:00,WORLD WIDE DUMMY LOCATION EQUIPMENT,Arrival in
880,HLXU8737779,2019-03-23 10:33:00,SAN ANTONIO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
881,UACU8440169,2019-03-16 12:37:00,VALPARAISO,Gate out empty,2019-04-22 00:00:00,LA CEIBA,Arrival in
882,HLXU8732144,2019-03-26 16:40:00,SAN ANTONIO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
883,CLHU8570697,2019-03-15 13:06:00,SANTIAGO DE CHILE,Gate out empty,2019-05-05 06:00:00,BREMERHAVEN,Vessel arrival
884,HAMU1084567,2019-03-25 12:12:00,VALPARAISO,Arrival in,2019-04-21 18:00:00,"SAN JUAN, PUERTO RICO",Vessel arrival
885,HLBU1017276,2019-03-22 00:15:00,PUERTO ANGAMOS,Gate out empty,2019-04-25 00:00:00,ROTTERDAM,Arrival in
886,UACU3522006,2019-03-22 00:15:00,PUERTO ANGAMOS,Gate out empty,2019-04-25 00:00:00,ROTTERDAM,Arrival in
887,UACU3673229,2019-03-22 00:15:00,PUERTO ANGAMOS,Gate out empty,2019-04-25 00:00:00,ROTTERDAM,Arrival in
888,CPSU1790350,2019-03-23 13:30:00,VALPARAISO,Gate out empty,2019-04-19 01:00:00,MARIEL,Vessel arrival
889,HLBU9273309,2019-03-23 12:03:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
890,HLBU9049536,2019-03-23 13:43:00,VALPARAISO,Gate out empty,2019-04-15 18:36:00,"SAVANNAH, GA",Discharge
891,UACU8584886,2019-03-22 19:01:00,VALPARAISO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
892,HLBU2133033,2019-03-18 15:54:00,SANTIAGO DE CHILE,Gate out empty,2019-05-02 07:00:00,GDYNIA,Vessel arrival
893,UACU8350424,2019-03-16 12:30:00,VALPARAISO,Gate out empty,2019-05-08 18:00:00,RIGA,Vessel arrival
894,HLBU1027947,2019-03-21 13:36:00,SANTIAGO DE CHILE,Gate out empty,2019-05-16 18:00:00,KOBE,Vessel arrival
895,HLXU1402900,2019-03-21 13:36:00,SANTIAGO DE CHILE,Gate out empty,2019-05-16 18:00:00,KOBE,Vessel arrival
896,HLXU3449888,2019-03-21 13:05:00,SANTIAGO DE CHILE,Gate out empty,2019-05-16 18:00:00,KOBE,Vessel arrival
897,UACU3544052,2019-03-21 13:05:00,SANTIAGO DE CHILE,Gate out empty,2019-05-16 18:00:00,KOBE,Vessel arrival
898,UACU3796244,2019-03-21 12:58:00,SANTIAGO DE CHILE,Gate out empty,2019-05-16 18:00:00,KOBE,Vessel arrival
899,HLXU3102517,2019-03-20 09:13:00,PUERTO ANGAMOS,Gate out empty,2019-04-28 00:00:00,COSLADA,Arrival in
900,HLBU9008687,2019-03-23 17:56:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
901,HLXU8769328,2019-03-25 10:11:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
902,HLBU9068860,2019-03-25 11:13:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
903,UACU8533488,2019-03-19 09:22:00,VALPARAISO,Gate out empty,2019-04-16 15:00:00,KINGSTON,Vessel arrival
904,HLXU8737357,2019-03-25 14:39:00,VALPARAISO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
905,UACU4738140,2019-03-25 17:30:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
906,UACU4793240,2019-03-25 16:30:00,VALPARAISO,Gate out empty,2019-04-18 07:00:00,"PHILADELPHIA, PA",Vessel arrival
907,HLXU3225337,2019-03-14 14:34:00,ANTOFAGASTA,Gate out empty,2019-04-29 22:00:00,ANTWERP,Vessel arrival
908,UACU3408375,2019-03-14 17:21:00,ANTOFAGASTA,Gate out empty,2019-04-29 22:00:00,ANTWERP,Vessel arrival
909,HLBU1414041,2019-03-23 11:28:00,VALPARAISO,Gate out empty,2019-04-30 22:00:00,BELIZE CITY,Vessel arrival
910,HLBU9256615,2019-03-25 13:05:00,VALPARAISO,Gate out empty,2019-05-02 06:00:00,LISBON,Vessel arrival
911,LNXU9657280,2019-03-21 15:47:00,VALPARAISO,Gate out empty,2019-04-29 07:00:00,HELSINGBORG,Vessel arrival
912,HLBU1030452,2019-03-21 09:21:00,SANTIAGO DE CHILE,Gate out empty,2019-05-10 07:00:00,MELBOURNE,Vessel arrival
913,HLXU8770680,2019-03-22 21:00:00,"ROSARIO, CL",Arrival in,2019-04-23 07:00:00,ROTTERDAM,Discharge
914,HLXU8291938,2019-03-22 11:57:00,ANTOFAGASTA,Gate out empty,2019-05-08 22:00:00,BUSAN,Vessel arrival
915,UACU5784514,2019-03-22 11:49:00,ANTOFAGASTA,Gate out empty,2019-05-08 22:00:00,BUSAN,Vessel arrival
916,UACU6028110,2019-03-22 12:01:00,ANTOFAGASTA,Gate out empty,2019-05-08 22:00:00,BUSAN,Vessel arrival
917,HLBU9126000,2019-03-25 20:10:00,VALPARAISO,Gate out empty,2019-04-29 12:00:00,OSLO,Vessel arrival
918,HLBU1009650,2019-03-21 17:02:00,VALPARAISO,Gate out empty,2019-05-05 13:00:00,HELSINKI,Vessel arrival
919,LNXU8456297,2019-03-23 00:01:00,SAN ANTONIO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
920,CLHU3487050,2019-03-25 17:36:00,VALPARAISO,Gate out empty,2019-04-25 00:00:00,ROTTERDAM,Arrival in
921,CLHU3606842,2019-03-26 16:36:00,VALPARAISO,Gate out empty,2019-04-25 00:00:00,ROTTERDAM,Arrival in
922,CPSU1825631,2019-03-25 17:41:00,VALPARAISO,Gate out empty,2019-04-25 00:00:00,ROTTERDAM,Arrival in
923,HLXU1072856,2019-03-25 17:02:00,VALPARAISO,Gate out empty,2019-04-25 00:00:00,ROTTERDAM,Arrival in
924,HLXU1090660,2019-03-23 09:56:00,VALPARAISO,Gate out empty,2019-04-25 00:00:00,ROTTERDAM,Arrival in
925,HLXU1138655,2019-03-25 16:42:00,VALPARAISO,Gate out empty,2019-04-25 00:00:00,ROTTERDAM,Arrival in
926,HLXU1350330,2019-03-25 16:32:00,VALPARAISO,Gate out empty,2019-04-25 00:00:00,ROTTERDAM,Arrival in
927,HLXU1393624,2019-03-25 16:27:00,VALPARAISO,Gate out empty,2019-04-25 00:00:00,ROTTERDAM,Arrival in
928,HLXU3120681,2019-03-25 16:32:00,VALPARAISO,Gate out empty,2019-04-25 00:00:00,ROTTERDAM,Arrival in
929,HLXU3148950,2019-03-25 17:38:00,VALPARAISO,Gate out empty,2019-04-25 00:00:00,ROTTERDAM,Arrival in
930,HLXU3289455,2019-03-23 10:23:00,VALPARAISO,Gate out empty,2019-04-25 00:00:00,ROTTERDAM,Arrival in
931,HLXU3345040,2019-03-26 16:47:00,VALPARAISO,Gate out empty,2019-04-25 00:00:00,ROTTERDAM,Arrival in
932,HLXU3441383,2019-03-25 16:39:00,VALPARAISO,Gate out empty,2019-04-25 00:00:00,ROTTERDAM,Arrival in
933,HLXU3450997,2019-03-23 09:51:00,VALPARAISO,Gate out empty,2019-04-25 00:00:00,ROTTERDAM,Arrival in
934,HLXU3463891,2019-03-25 16:12:00,VALPARAISO,Gate out empty,2019-04-25 00:00:00,ROTTERDAM,Arrival in
935,HLXU3474509,2019-03-23 10:08:00,VALPARAISO,Gate out empty,2019-04-25 00:00:00,ROTTERDAM,Arrival in
936,TGHU0168347,2019-03-23 09:35:00,VALPARAISO,Gate out empty,2019-04-25 00:00:00,ROTTERDAM,Arrival in
937,TGHU1220413,2019-03-25 17:44:00,VALPARAISO,Gate out empty,2019-04-25 00:00:00,ROTTERDAM,Arrival in
938,UACU3506577,2019-03-26 16:36:00,VALPARAISO,Gate out empty,2019-04-25 00:00:00,ROTTERDAM,Arrival in
939,UACU3528914,2019-03-26 16:34:00,VALPARAISO,Gate out empty,2019-04-25 00:00:00,ROTTERDAM,Arrival in
940,UACU3720064,2019-03-25 17:33:00,VALPARAISO,Gate out empty,2019-04-25 00:00:00,ROTTERDAM,Arrival in
941,UACU3924176,2019-03-23 09:45:00,VALPARAISO,Gate out empty,2019-04-25 00:00:00,ROTTERDAM,Arrival in
942,XINU1246509,2019-03-23 10:03:00,VALPARAISO,Gate out empty,2019-04-25 00:00:00,ROTTERDAM,Arrival in
943,AMFU8824181,2019-03-22 12:49:00,VALPARAISO,Gate out empty,2019-04-28 15:00:00,"DUBLIN, IRELAND",Vessel arrival
944,UACU8410312,2019-03-23 10:21:00,SANTIAGO DE CHILE,Gate out empty,2019-05-08 07:00:00,RAUMA,Vessel arrival
945,HLXU8154010,2019-03-21 14:30:00,ANTOFAGASTA,Gate out empty,2019-04-27 12:00:00,HAMBURG,Vessel arrival
946,UACU5318183,2019-03-21 14:27:00,ANTOFAGASTA,Gate out empty,2019-04-27 12:00:00,HAMBURG,Vessel arrival
947,HLXU1027749,2019-03-22 19:36:00,PUERTO ANGAMOS,Gate out empty,2019-05-06 12:00:00,DUNKERQUE,Vessel arrival
948,HLXU3162265,2019-03-22 19:36:00,PUERTO ANGAMOS,Gate out empty,2019-05-06 12:00:00,DUNKERQUE,Vessel arrival
949,UACU3475347,2019-03-22 19:36:00,PUERTO ANGAMOS,Gate out empty,2019-05-06 12:00:00,DUNKERQUE,Vessel arrival
950,UACU3729020,2019-03-22 19:36:00,PUERTO ANGAMOS,Gate out empty,2019-05-06 12:00:00,DUNKERQUE,Vessel arrival
951,UACU4001065,2019-03-22 20:28:00,PUERTO ANGAMOS,Gate out empty,2019-05-06 12:00:00,DUNKERQUE,Vessel arrival
952,CSVU7501537,2019-03-23 11:23:00,SAN ANTONIO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
953,HLXU8759778,2019-03-23 16:53:00,SAN ANTONIO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
954,HLXU8776672,2019-03-22 18:03:00,SAN ANTONIO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
955,HLBU2286834,2019-03-21 09:17:00,SAN ANTONIO,Gate out empty,2019-04-29 15:00:00,SOUTH SHIELDS,Vessel arrival
956,HLBU2300995,2019-03-19 16:51:00,SAN ANTONIO,Gate out empty,2019-04-29 15:00:00,SOUTH SHIELDS,Vessel arrival
957,HLBU2301728,2019-03-20 09:05:00,SAN ANTONIO,Gate out empty,2019-04-29 15:00:00,SOUTH SHIELDS,Vessel arrival
958,HLBU2301733,2019-03-20 11:04:00,SAN ANTONIO,Gate out empty,2019-04-29 15:00:00,SOUTH SHIELDS,Vessel arrival
959,HLBU2311639,2019-03-20 11:06:00,SAN ANTONIO,Gate out empty,2019-04-29 15:00:00,SOUTH SHIELDS,Vessel arrival
960,HLXU1082197,2019-03-09 12:07:00,SAN ANTONIO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
961,HLBU9194745,2019-03-23 12:14:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
962,HLBU1888539,2019-03-14 10:35:00,SANTIAGO DE CHILE,Gate out empty,2019-05-08 06:00:00,GOTHENBURG,Vessel arrival
963,HLBU2008730,2019-03-23 10:58:00,SANTIAGO DE CHILE,Gate out empty,2019-04-21 13:00:00,"HOUSTON, TX",Vessel arrival
964,HLBU2204190,2019-03-21 18:46:00,SANTIAGO DE CHILE,Gate out empty,2019-04-21 13:00:00,"HOUSTON, TX",Vessel arrival
965,HLXU6562460,2019-03-22 09:37:00,SANTIAGO DE CHILE,Gate out empty,2019-04-21 13:00:00,"HOUSTON, TX",Vessel arrival
966,UACU5435934,2019-03-23 12:25:00,SANTIAGO DE CHILE,Gate out empty,2019-04-21 13:00:00,"HOUSTON, TX",Vessel arrival
967,UACU5958581,2019-03-22 15:45:00,SANTIAGO DE CHILE,Gate out empty,2019-04-21 13:00:00,"HOUSTON, TX",Vessel arrival
968,HLXU3264210,2019-03-19 11:39:00,IQUIQUE,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
969,HLBU1197115,2019-03-21 15:39:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
970,TEMU9040015,2019-03-23 11:50:00,VALPARAISO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
971,UACU4761155,2019-03-25 14:28:00,VALPARAISO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
972,UACU8162155,2019-03-22 18:06:00,SAN ANTONIO,Gate out empty,2019-05-09 09:00:00,OSLO,Vessel arrival
973,UAEU1239289,2019-03-26 00:56:00,VALPARAISO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
974,HLXU8502516,2019-03-21 09:57:00,SANTIAGO DE CHILE,Gate out empty,2019-04-21 18:00:00,"SAN JUAN, PUERTO RICO",Vessel arrival
975,CPSU6435507,2019-03-21 18:08:00,SANTIAGO DE CHILE,Gate out empty,2019-04-26 00:00:00,"ATLANTA, GA",Arrival in
976,HLXU8594019,2019-03-22 14:16:00,SANTIAGO DE CHILE,Gate out empty,2019-04-26 00:00:00,"ATLANTA, GA",Arrival in
977,HLXU1206111,2019-03-22 04:08:00,PUERTO ANGAMOS,Gate out empty,2019-05-12 07:30:00,SALERNO,Vessel arrival
978,HLXU1261335,2019-03-22 04:08:00,PUERTO ANGAMOS,Gate out empty,2019-05-12 07:30:00,SALERNO,Vessel arrival
979,HLXU3472553,2019-03-22 04:08:00,PUERTO ANGAMOS,Gate out empty,2019-05-12 07:30:00,SALERNO,Vessel arrival
980,HLXU3490990,2019-03-22 04:09:00,PUERTO ANGAMOS,Gate out empty,2019-05-12 07:30:00,SALERNO,Vessel arrival
981,HLXU3544838,2019-03-22 04:09:00,PUERTO ANGAMOS,Gate out empty,2019-05-12 07:30:00,SALERNO,Vessel arrival
982,HLXU3553402,2019-03-22 04:08:00,PUERTO ANGAMOS,Gate out empty,2019-05-12 07:30:00,SALERNO,Vessel arrival
983,TEMU1626777,2019-03-22 04:08:00,PUERTO ANGAMOS,Gate out empty,2019-05-12 07:30:00,SALERNO,Vessel arrival
984,UACU3516174,2019-03-22 04:09:00,PUERTO ANGAMOS,Gate out empty,2019-05-12 07:30:00,SALERNO,Vessel arrival
985,UACU3524225,2019-03-22 04:09:00,PUERTO ANGAMOS,Gate out empty,2019-05-12 07:30:00,SALERNO,Vessel arrival
986,UACU3976251,2019-03-22 04:09:00,PUERTO ANGAMOS,Gate out empty,2019-05-12 07:30:00,SALERNO,Vessel arrival
987,UACU4137149,2019-03-22 04:08:00,PUERTO ANGAMOS,Gate out empty,2019-05-12 07:30:00,SALERNO,Vessel arrival
988,HLXU5288972,2019-03-19 16:07:00,VALPARAISO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
989,HLBU2131046,2019-03-18 17:55:00,VALPARAISO,Arrival in,2019-04-28 15:00:00,"DUBLIN, IRELAND",Vessel arrival
990,HLBU1939045,2019-03-23 11:59:00,SANTIAGO DE CHILE,Gate out empty,2019-05-08 07:00:00,RAUMA,Vessel arrival
991,TEMU9024884,2019-03-23 23:07:00,SAN ANTONIO,Gate out empty,2019-04-29 07:00:00,HELSINGBORG,Vessel arrival
992,CPSU5124136,2019-03-22 21:00:00,"ROSARIO, CL",Arrival in,2019-04-23 07:00:00,ROTTERDAM,Discharge
993,HLBU9055436,2019-03-23 09:38:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
994,HLBU9151430,2019-03-23 11:54:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
995,UACU8183456,2019-03-13 17:24:00,SANTIAGO DE CHILE,Gate out empty,2019-04-28 15:00:00,"DUBLIN, IRELAND",Vessel arrival
996,UACU4793213,2019-03-26 00:58:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,"PHILADELPHIA, PA",Vessel arrival
997,UAEU1247155,2019-03-21 20:27:00,SAN ANTONIO,Gate out empty,2019-04-20 01:00:00,MARIEL,Vessel arrival
998,CPSU1773100,2019-03-21 16:03:00,SAN ANTONIO,Gate out empty,2019-04-26 00:00:00,MOERDIJK,Arrival in
999,HLBU1028060,2019-03-21 16:02:00,SAN ANTONIO,Gate out empty,2019-04-26 00:00:00,MOERDIJK,Arrival in
1000,HLBU1028650,2019-03-14 17:20:00,SAN ANTONIO,Gate out empty,2019-04-26 00:00:00,MOERDIJK,Arrival in
1001,HLBU1184340,2019-03-21 16:30:00,SAN ANTONIO,Gate out empty,2019-04-26 00:00:00,MOERDIJK,Arrival in
1002,HLBU1455673,2019-03-23 14:10:00,SAN ANTONIO,Gate out empty,2019-04-26 00:00:00,MOERDIJK,Arrival in
1003,HLBU1506596,2019-03-21 16:03:00,SAN ANTONIO,Gate out empty,2019-04-26 00:00:00,MOERDIJK,Arrival in
1004,HLXU1341955,2019-04-05 14:32:00,VALPARAISO,Loaded,2019-05-04 00:00:00,MOERDIJK,Arrival in
1005,HLXU3252564,2019-03-23 14:31:00,SAN ANTONIO,Gate out empty,2019-04-26 00:00:00,MOERDIJK,Arrival in
1006,HLXU3254295,2019-03-21 17:48:00,SAN ANTONIO,Gate out empty,2019-04-26 00:00:00,MOERDIJK,Arrival in
1007,HLXU3273485,2019-03-23 14:10:00,SAN ANTONIO,Gate out empty,2019-04-26 00:00:00,MOERDIJK,Arrival in
1008,HLXU3411440,2019-03-23 14:19:00,SAN ANTONIO,Gate out empty,2019-04-26 00:00:00,MOERDIJK,Arrival in
1009,HLXU3476060,2019-03-21 16:06:00,SAN ANTONIO,Gate out empty,2019-05-04 00:00:00,MOERDIJK,Arrival in
1010,TEMU1387081,2019-03-23 14:19:00,SAN ANTONIO,Gate out empty,2019-04-26 00:00:00,MOERDIJK,Arrival in
1011,TGHU0589412,2019-03-23 14:31:00,SAN ANTONIO,Gate out empty,2019-04-26 00:00:00,MOERDIJK,Arrival in
1012,TGHU1874163,2019-03-14 17:20:00,SAN ANTONIO,Gate out empty,2019-04-26 00:00:00,MOERDIJK,Arrival in
1013,UACU3496479,2019-03-14 17:18:00,SAN ANTONIO,Gate out empty,2019-04-26 00:00:00,MOERDIJK,Arrival in
1014,UACU8614553,2019-03-13 10:17:00,SANTIAGO DE CHILE,Gate out empty,2019-05-07 07:00:00,AARHUS,Vessel arrival
1015,UACU3715849,2019-03-25 08:22:00,SANTIAGO DE CHILE,Gate out empty,2019-04-16 08:00:00,BARRANQUILLA,Vessel arrival
1016,LNXU9652550,2019-03-22 22:05:00,SAN ANTONIO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
1017,UACU5425725,2019-03-18 10:07:00,VALPARAISO,Gate out empty,2019-05-05 13:00:00,HELSINKI,Vessel arrival
1018,TEMU9038379,2019-03-25 14:55:00,VALPARAISO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
1019,HLBU1509661,2019-03-18 14:20:00,PUERTO ANGAMOS,Gate out empty,2019-04-28 00:00:00,ALGECIRAS,Arrival in
1020,UAEU1252681,2019-03-24 02:44:00,SAN ANTONIO,Gate out empty,2019-04-28 15:00:00,"DUBLIN, IRELAND",Vessel arrival
1021,HLBU9254037,2019-03-23 13:22:00,VALPARAISO,Gate out empty,2019-05-05 13:00:00,HELSINKI,Vessel arrival
1022,HLBU9292931,2019-03-23 12:50:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
1023,TGHU4918706,2019-03-14 08:41:00,SANTIAGO DE CHILE,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
1024,HLBU2397231,2019-04-16 08:55:00,MEDELLIN,Gate out empty,2019-05-04 05:30:00,"LOS ANGELES, CA",Vessel arrival
1025,UACU4748066,2019-03-21 12:53:00,SAN ANTONIO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
1026,HLXU1339618,2019-03-19 15:03:00,SANTIAGO DE CHILE,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
1027,HLBU2167368,2019-03-18 14:22:00,SANTIAGO DE CHILE,Gate out empty,2019-05-04 08:00:00,"VANCOUVER, BC",Vessel arrival
1028,UACU8597693,2019-04-16 08:43:00,CALLAO,Gate out empty,2019-06-13 00:00:00,JAKARTA,Discharge
1029,UACU8246575,2019-04-15 08:05:00,CALLAO,Gate out empty,2019-05-10 00:00:00,"WILMINGTON, CA",Arrival in
1030,TEMU1303537,2019-04-15 17:55:00,CALLAO,Gate out empty,2019-05-20 19:00:00,LIVORNO (LEGHORN),Vessel arrival
1031,UACU8568226,2019-04-15 11:18:00,CALLAO,Gate out empty,2019-04-24 22:00:00,VALPARAISO,Vessel arrival
1032,HLBU1525596,2019-04-13 03:11:00,CALLAO,Gate out empty,2019-05-26 19:00:00,SANTOS,Vessel arrival
1033,UACU8478190,2019-04-15 12:46:00,CALLAO,Gate out empty,2019-04-24 14:00:00,"MANZANILLO, COL (MX)",Vessel arrival
1034,HLBU1513208,2019-04-11 14:45:00,CALLAO,Gate out empty,2019-05-23 00:00:00,ZHANGJIAGANG,Discharge
1035,HLBU9042300,2019-04-04 00:24:00,CALLAO,Gate out empty,2019-04-30 02:00:00,ALGECIRAS,Vessel arrival
1036,HLBU9042830,2019-04-08 20:40:00,CALLAO,Gate out empty,2019-05-08 17:00:00,SHANGHAI,Vessel arrival
1037,HLBU9043060,2019-04-12 22:02:00,CALLAO,Gate out empty,2019-05-07 07:00:00,ROTTERDAM,Vessel arrival
1038,HLBU9045839,2019-04-04 00:32:00,CALLAO,Gate out empty,2019-04-30 02:00:00,ALGECIRAS,Vessel arrival
1039,HLBU9047282,2019-04-12 01:55:00,CALLAO,Gate out empty,2019-05-07 02:00:00,ALGECIRAS,Vessel arrival
1040,HLBU9047364,2019-04-04 01:27:00,CALLAO,Gate out empty,2019-04-30 16:00:00,ROTTERDAM,Vessel arrival
1041,HLBU9048186,2019-04-05 00:59:00,CALLAO,Gate out empty,2019-04-30 07:00:00,ROTTERDAM,Vessel arrival
1042,HLBU9071000,2019-04-12 04:49:00,CALLAO,Gate out empty,2019-05-07 02:00:00,ALGECIRAS,Vessel arrival
1043,HLBU9071355,2019-04-07 10:18:00,CALLAO,Gate out empty,2019-04-30 16:00:00,ROTTERDAM,Vessel arrival
1044,HLBU9074858,2019-04-03 09:37:00,CALLAO,Gate out empty,2019-04-30 16:00:00,ROTTERDAM,Vessel arrival
1045,HLBU9075556,2019-04-06 15:15:00,CALLAO,Gate out empty,2019-05-07 06:00:00,SAINT PETERSBURG,Vessel arrival
1046,HLBU9078391,2019-04-03 14:34:00,CALLAO,Gate out empty,2019-04-30 07:00:00,ROTTERDAM,Vessel arrival
1047,HLBU9079490,2019-04-05 13:15:00,CALLAO,Gate out empty,2019-04-30 02:00:00,ALGECIRAS,Vessel arrival
1048,HLBU9130123,2019-04-06 02:23:00,CALLAO,Gate out empty,2019-05-07 07:00:00,ROTTERDAM,Vessel arrival
1049,HLBU9130463,2019-04-07 10:41:00,CALLAO,Gate out empty,2019-04-30 07:00:00,ROTTERDAM,Vessel arrival
1050,HLBU9130550,2019-04-09 00:17:00,CALLAO,Gate out empty,2019-04-30 02:00:00,ALGECIRAS,Vessel arrival
1051,HLBU9179545,2019-04-13 03:55:00,CALLAO,Gate out empty,2019-05-07 07:00:00,ROTTERDAM,Vessel arrival
1052,HLBU9180124,2019-04-04 09:01:00,CALLAO,Gate out empty,2019-04-30 02:00:00,ALGECIRAS,Vessel arrival
1053,HLBU9184393,2019-04-07 10:31:00,CALLAO,Gate out empty,2019-04-30 07:00:00,ROTTERDAM,Vessel arrival
1054,HLBU9185342,2019-04-07 10:53:00,CALLAO,Gate out empty,2019-04-30 07:00:00,ROTTERDAM,Vessel arrival
1055,HLBU9254320,2019-04-09 01:22:00,CALLAO,Gate out empty,2019-05-08 17:00:00,SHANGHAI,Vessel arrival
1056,HLBU9255120,2019-04-03 23:29:00,CALLAO,Gate out empty,2019-04-30 07:00:00,ROTTERDAM,Vessel arrival
1057,HLBU9255183,2019-04-05 18:57:00,CALLAO,Gate out empty,2019-04-30 02:00:00,ALGECIRAS,Vessel arrival
1058,HLBU9256071,2019-04-04 00:12:00,CALLAO,Gate out empty,2019-04-30 07:00:00,ROTTERDAM,Vessel arrival
1059,HLBU9257756,2019-04-03 18:17:00,CALLAO,Gate out empty,2019-04-30 02:00:00,ALGECIRAS,Vessel arrival
1060,HLBU9258367,2019-04-04 02:35:00,CALLAO,Gate out empty,2019-05-02 05:00:00,LONDON GATEWAY PORT,Vessel arrival
