container,movement_count,first_date,first_location,first_status,last_date,last_location,last_status
HLBU9202326,8,2019-04-11 17:07:00,VALPARAISO,Gate out empty,2019-05-21 01:00:00,PORT KELANG,Vessel arrival
HLBU9214498,4,2019-04-12 20:20:00,VALPARAISO,Gate out empty,2019-05-10 01:00:00,HONG KONG,Vessel arrival
HLBU9222148,10,2019-04-11 11:03:00,VALPARAISO,Gate out empty,2019-05-30 14:00:00,NHAVA SHEVA,Vessel arrival
HLBU9276334,4,2019-04-11 19:00:00,VALPARAISO,Gate out empty,2019-05-10 01:00:00,HONG KONG,Vessel arrival
HLBU9278208,10,2019-04-11 11:43:00,VALPARAISO,Gate out empty,2019-05-26 08:00:00,CHENNAI,Vessel arrival
HLXU8776630,3,2019-04-13 19:24:00,VALPARAISO,Arrival in,2019-05-14 07:00:00,ROTTERDAM,Vessel arrival
HLXU8776754,8,2019-04-12 20:46:00,VALPARAISO,Gate out empty,2019-05-23 22:00:00,PORT KELANG,Vessel arrival
HLXU8795482,3,2019-04-13 10:19:00,VALPARAISO,Gate out empty,2019-05-16 05:00:00,LONDON GATEWAY PORT,Vessel arrival
LNXU9659616,5,2019-04-11 10:48:00,VALPARAISO,Gate out empty,2019-05-20 12:00:00,OSLO,Vessel arrival
UACU4762465,10,2019-04-11 14:50:00,VALPARAISO,Gate out empty,2019-05-30 14:00:00,NHAVA SHEVA,Vessel arrival
UACU4767641,4,2019-04-11 10:11:00,VALPARAISO,Gate out empty,2019-05-10 01:00:00,HONG KONG,Vessel arrival
UACU4772400,8,2019-04-12 21:22:00,VALPARAISO,Gate out empty,2019-05-15 20:00:00,SHEKOU,Vessel arrival
UACU4784361,4,2019-04-11 15:03:00,VALPARAISO,Gate out empty,2019-05-10 01:00:00,HONG KONG,Vessel arrival
UACU4787041,7,2019-04-09 17:26:00,VALPARAISO,Gate out empty,2019-05-14 06:00:00,SAINT PETERSBURG,Vessel arrival
UACU4789240,4,2019-04-10 21:39:00,VALPARAISO,Gate out empty,2019-05-10 01:00:00,HONG KONG,Vessel arrival
UACU4792984,4,2019-04-12 17:39:00,VALPARAISO,Gate out empty,2019-05-14 07:00:00,ROTTERDAM,Vessel arrival
UACU4794138,4,2019-04-11 11:53:00,VALPARAISO,Gate out empty,2019-05-10 01:00:00,HONG KONG,Vessel arrival
UACU4794272,4,2019-04-11 18:14:00,VALPARAISO,Gate out empty,2019-05-14 07:00:00,ROTTERDAM,Vessel arrival
UACU4800159,6,2019-04-10 10:14:00,VALPARAISO,Gate out empty,2019-05-20 00:00:00,JAKARTA,Discharge
UACU4800890,4,2019-04-11 19:28:00,VALPARAISO,Gate out empty,2019-05-16 05:00:00,LONDON GATEWAY PORT,Vessel arrival
UACU4803749,4,2019-04-11 19:48:00,VALPARAISO,Gate out empty,2019-05-10 01:00:00,HONG KONG,Vessel arrival
UAEU1235529,4,2019-04-11 11:51:00,VALPARAISO,Gate out empty,2019-05-10 01:00:00,HONG KONG,Vessel arrival
UAEU1237476,6,2019-04-12 19:53:00,VALPARAISO,Gate out empty,2019-05-15 00:00:00,CEBU,Discharge
UAEU1247983,8,2019-04-12 19:40:00,VALPARAISO,Gate out empty,2019-05-15 20:00:00,SHEKOU,Vessel arrival
UAEU1250020,4,2019-04-12 13:22:00,VALPARAISO,Gate out empty,2019-05-10 01:00:00,HONG KONG,Vessel arrival
UAEU1250143,8,2019-04-12 15:48:00,VALPARAISO,Gate out empty,2019-05-18 04:00:00,BUSAN,Vessel arrival
UAEU1255356,4,2019-04-11 13:31:00,VALPARAISO,Gate out empty,2019-05-14 12:00:00,KEELUNG,Vessel arrival
UAEU1255612,4,2019-04-12 11:53:00,VALPARAISO,Gate out empty,2019-05-10 01:00:00,HONG KONG,Vessel arrival
UAEU1262400,10,2019-04-11 10:21:00,VALPARAISO,Gate out empty,2019-05-30 14:00:00,NHAVA SHEVA,Vessel arrival
CPSU1705282,5,2019-04-13 17:25:00,VALPARAISO,Gate out empty,2019-05-12 10:00:00,"WILLEMSTAD, CURACAO",Vessel arrival
UAEU1236248,3,2019-04-13 15:55:00,VALPARAISO,Gate out empty,2019-05-10 01:00:00,HONG KONG,Vessel arrival
FSCU9564130,5,2019-04-23 14:46:00,CORONEL,Gate out empty,2019-05-29 15:30:00,"SEATTLE, WA",Vessel arrival
TGHU1465355,7,2019-04-05 14:22:00,ANTOFAGASTA,Gate out empty,2019-05-20 22:00:00,ANTWERP,Vessel arrival
TGHU1871924,7,2019-04-05 15:19:00,ANTOFAGASTA,Gate out empty,2019-05-20 22:00:00,ANTWERP,Vessel arrival
TGHU2838073,7,2019-04-05 09:53:00,ANTOFAGASTA,Gate out empty,2019-05-20 22:00:00,ANTWERP,Vessel arrival
UACU3372842,7,2019-04-05 17:50:00,ANTOFAGASTA,Gate out empty,2019-05-20 22:00:00,ANTWERP,Vessel arrival
UACU3382840,7,2019-04-05 12:30:00,ANTOFAGASTA,Gate out empty,2019-05-20 22:00:00,ANTWERP,Vessel arrival
UACU3425650,3,2019-04-12 10:36:00,ANTOFAGASTA,Gate out empty,2019-05-08 18:00:00,ITAPOA,Vessel arrival
UACU3591970,7,2019-04-05 15:55:00,ANTOFAGASTA,Gate out empty,2019-05-20 22:00:00,ANTWERP,Vessel arrival
UACU3595240,3,2019-04-11 17:16:00,ANTOFAGASTA,Gate out empty,2019-05-12 19:00:00,SANTOS,Vessel arrival
UACU3636950,7,2019-04-05 14:43:00,ANTOFAGASTA,Gate out empty,2019-05-20 22:00:00,ANTWERP,Vessel arrival
UACU3657465,7,2019-04-05 17:55:00,ANTOFAGASTA,Gate out empty,2019-05-20 22:00:00,ANTWERP,Vessel arrival
UACU3674462,7,2019-04-05 09:42:00,ANTOFAGASTA,Gate out empty,2019-05-20 22:00:00,ANTWERP,Vessel arrival
UACU3770194,3,2019-04-12 16:21:00,ANTOFAGASTA,Gate out empty,2019-05-27 21:00:00,SHANGHAI,Vessel arrival
UACU3843562,7,2019-04-05 10:46:00,ANTOFAGASTA,Gate out empty,2019-05-20 22:00:00,ANTWERP,Vessel arrival
UACU3948901,7,2019-04-05 17:44:00,ANTOFAGASTA,Gate out empty,2019-05-20 22:00:00,ANTWERP,Vessel arrival
UACU3970361,3,2019-04-12 09:49:00,ANTOFAGASTA,Gate out empty,2019-05-08 18:00:00,ITAPOA,Vessel arrival
UACU4040992,7,2019-04-05 14:22:00,ANTOFAGASTA,Gate out empty,2019-05-20 22:00:00,ANTWERP,Vessel arrival
UACU4159997,3,2019-04-12 18:24:00,ANTOFAGASTA,Gate out empty,2019-05-27 21:00:00,SHANGHAI,Vessel arrival
CLHU3077230,3,2019-04-13 11:27:00,ANTOFAGASTA,Gate out empty,2019-06-01 06:00:00,BUSAN,Vessel arrival
FSCU7668222,9,2019-04-05 17:46:00,ANTOFAGASTA,Gate out empty,2019-05-20 22:00:00,ANTWERP,Vessel arrival
FSCU7696369,5,2019-04-12 19:54:00,ANTOFAGASTA,Gate out empty,2019-05-27 21:00:00,SHANGHAI,Vessel arrival
GATU1355283,7,2019-04-05 10:24:00,ANTOFAGASTA,Gate out empty,2019-05-20 22:00:00,ANTWERP,Vessel arrival
HAMU1116833,3,2019-04-11 16:35:00,ANTOFAGASTA,Gate out empty,2019-05-08 18:00:00,ITAPOA,Vessel arrival
HLBU1031058,7,2019-04-05 15:39:00,ANTOFAGASTA,Gate out empty,2019-05-20 22:00:00,ANTWERP,Vessel arrival
HLBU1107575,7,2019-04-05 15:06:00,ANTOFAGASTA,Gate out empty,2019-05-20 22:00:00,ANTWERP,Vessel arrival
HLBU1109080,3,2019-04-11 17:18:00,ANTOFAGASTA,Gate out empty,2019-05-12 19:00:00,SANTOS,Vessel arrival
HLBU1241049,3,2019-04-13 11:27:00,ANTOFAGASTA,Gate out empty,2019-06-01 06:00:00,BUSAN,Vessel arrival
HLBU1243400,7,2019-04-05 16:10:00,ANTOFAGASTA,Gate out empty,2019-05-20 22:00:00,ANTWERP,Vessel arrival
HLBU1337285,7,2019-04-05 09:36:00,ANTOFAGASTA,Gate out empty,2019-05-20 22:00:00,ANTWERP,Vessel arrival
HLBU1825947,7,2019-04-05 10:25:00,ANTOFAGASTA,Gate out empty,2019-05-20 22:00:00,ANTWERP,Vessel arrival
HLBU2286829,7,2019-04-05 15:00:00,ANTOFAGASTA,Gate out empty,2019-05-20 22:00:00,ANTWERP,Vessel arrival
HLBU2289140,7,2019-04-06 09:37:00,ANTOFAGASTA,Gate out empty,2019-05-20 22:00:00,ANTWERP,Vessel arrival
HLBU2290752,7,2019-04-05 17:50:00,ANTOFAGASTA,Gate out empty,2019-05-20 22:00:00,ANTWERP,Vessel arrival
HLBU2292652,7,2019-04-05 16:55:00,ANTOFAGASTA,Gate out empty,2019-05-20 22:00:00,ANTWERP,Vessel arrival
HLBU2294830,7,2019-04-06 09:37:00,ANTOFAGASTA,Gate out empty,2019-05-20 22:00:00,ANTWERP,Vessel arrival
HLBU2295332,9,2019-04-03 09:20:00,ANTOFAGASTA,Gate out empty,2019-05-22 00:00:00,HUANGPU,Discharge
HLBU2296339,9,2019-04-02 15:05:00,ANTOFAGASTA,Gate out empty,2019-05-22 00:00:00,HUANGPU,Discharge
HLBU2298970,9,2019-04-03 09:18:00,ANTOFAGASTA,Gate out empty,2019-05-22 00:00:00,HUANGPU,Discharge
HLBU2320420,9,2019-04-03 09:20:00,ANTOFAGASTA,Gate out empty,2019-05-22 00:00:00,HUANGPU,Discharge
HLBU2342558,7,2019-04-05 14:28:00,ANTOFAGASTA,Gate out empty,2019-05-20 22:00:00,ANTWERP,Vessel arrival
HLBU2356309,9,2019-04-02 14:34:00,ANTOFAGASTA,Gate out empty,2019-05-22 00:00:00,HUANGPU,Discharge
HLXU1003412,7,2019-04-05 12:43:00,ANTOFAGASTA,Gate out empty,2019-05-20 22:00:00,ANTWERP,Vessel arrival
HLXU1003834,3,2019-04-10 10:25:00,ANTOFAGASTA,Gate out empty,2019-05-12 19:00:00,SANTOS,Vessel arrival
HLXU1046965,4,2019-04-12 16:18:00,ANTOFAGASTA,Gate out empty,2019-05-27 21:00:00,SHANGHAI,Vessel arrival
HLXU1055150,7,2019-04-05 12:48:00,ANTOFAGASTA,Gate out empty,2019-05-20 22:00:00,ANTWERP,Vessel arrival
HLXU1102610,7,2019-04-05 09:42:00,ANTOFAGASTA,Gate out empty,2019-05-20 22:00:00,ANTWERP,Vessel arrival
HLXU1110853,4,2019-04-12 16:20:00,ANTOFAGASTA,Gate out empty,2019-05-27 21:00:00,SHANGHAI,Vessel arrival
HLXU1123613,7,2019-04-05 15:55:00,ANTOFAGASTA,Gate out empty,2019-05-20 22:00:00,ANTWERP,Vessel arrival
HLXU1136523,7,2019-04-05 14:43:00,ANTOFAGASTA,Gate out empty,2019-05-20 22:00:00,ANTWERP,Vessel arrival
HLXU1285039,3,2019-04-12 09:48:00,ANTOFAGASTA,Gate out empty,2019-05-08 18:00:00,ITAPOA,Vessel arrival
HLXU1313001,7,2019-04-05 15:48:00,ANTOFAGASTA,Gate out empty,2019-05-20 22:00:00,ANTWERP,Vessel arrival
HLXU1364400,7,2019-04-05 14:28:00,ANTOFAGASTA,Gate out empty,2019-05-20 22:00:00,ANTWERP,Vessel arrival
HLXU1385629,3,2019-04-12 10:22:00,ANTOFAGASTA,Gate out empty,2019-05-12 19:00:00,SANTOS,Vessel arrival
HLXU3285110,7,2019-04-05 16:52:00,ANTOFAGASTA,Gate out empty,2019-05-20 22:00:00,ANTWERP,Vessel arrival
HLXU3382803,4,2019-04-12 20:02:00,ANTOFAGASTA,Gate out empty,2019-05-27 21:00:00,SHANGHAI,Vessel arrival
HLXU3397300,7,2019-04-05 14:53:00,ANTOFAGASTA,Gate out empty,2019-05-20 22:00:00,ANTWERP,Vessel arrival
HLXU3450786,3,2019-04-11 17:17:00,ANTOFAGASTA,Gate out empty,2019-05-12 19:00:00,SANTOS,Vessel arrival
HLXU3568362,7,2019-04-05 10:02:00,ANTOFAGASTA,Gate out empty,2019-05-20 22:00:00,ANTWERP,Vessel arrival
TEMU1058614,3,2019-04-11 16:29:00,ANTOFAGASTA,Gate out empty,2019-05-08 18:00:00,ITAPOA,Vessel arrival
TEMU2207219,4,2019-04-12 18:58:00,ANTOFAGASTA,Gate out empty,2019-05-27 21:00:00,SHANGHAI,Vessel arrival
TGHU0194454,7,2019-04-05 09:31:00,ANTOFAGASTA,Gate out empty,2019-05-20 22:00:00,ANTWERP,Vessel arrival
TGHU1217370,7,2019-04-05 15:31:00,ANTOFAGASTA,Gate out empty,2019-05-20 22:00:00,ANTWERP,Vessel arrival
UACU4118956,12,2019-02-17 20:29:00,TIANJIN XINGANG,Gate out empty,2019-04-09 00:00:00,SAN VICENTE,Arrival in
UACU3526784,11,2019-04-10 10:41:00,VALPARAISO,Gate out empty,2019-05-31 00:00:00,"TORONTO, ON",Arrival in
HLXU3521128,4,2019-04-09 11:15:00,VALPARAISO,Gate out empty,2019-05-17 01:00:00,HONG KONG,Vessel arrival
UACU5929500,7,2019-04-01 17:15:00,CALLAO,Gate out empty,2019-04-30 00:00:00,WORLD WIDE DUMMY LOCATION EQUIPMENT,Arrival in
HLBU1790218,3,2019-04-13 04:38:00,CALLAO,Gate out empty,2019-05-26 19:00:00,SANTOS,Vessel arrival
HLXU8069094,3,2019-04-10 21:08:00,CALLAO,Gate out empty,2019-05-22 17:00:00,SHANGHAI,Vessel arrival
HLBU1857538,5,2019-04-06 10:45:00,CALLAO,Gate out empty,2019-04-17 14:00:00,"MANZANILLO, COL (MX)",Vessel arrival
UACU8430319,3,2019-04-06 08:39:00,CALLAO,Gate out empty,2019-05-13 22:00:00,ANTWERP,Vessel arrival
UACU4025513,3,2019-04-12 13:20:00,CALLAO,Gate out empty,2019-04-28 23:00:00,ANTOFAGASTA,Vessel arrival
HLBU1938239,5,2019-04-06 10:50:00,CALLAO,Gate out empty,2019-04-15 15:30:00,GUAYAQUIL,Vessel arrival
HLXU1275344,5,2019-03-23 13:10:00,VALPARAISO,Gate out empty,2019-04-23 16:00:00,ROTTERDAM,Vessel arrival
HLXU1276171,5,2019-03-23 13:04:00,VALPARAISO,Gate out empty,2019-04-23 16:00:00,ROTTERDAM,Vessel arrival
HLXU3505359,5,2019-03-23 13:10:00,VALPARAISO,Gate out empty,2019-04-23 16:00:00,ROTTERDAM,Vessel arrival
UACU4030607,5,2019-03-23 15:12:00,VALPARAISO,Gate out empty,2019-04-23 16:00:00,ROTTERDAM,Vessel arrival
HLBU9278954,9,2019-03-23 12:42:00,VALPARAISO,Gate out empty,2019-05-01 06:00:00,SAINT PETERSBURG,Vessel arrival
UACU8550166,7,2019-03-19 11:25:00,SAN ANTONIO,Gate out empty,2019-05-01 00:00:00,GROSS-GERAU,Arrival in
UACU8468588,5,2019-03-14 09:50:00,SANTIAGO DE CHILE,Gate out empty,2019-04-23 16:00:00,ROTTERDAM,Vessel arrival
HLBU9286332,5,2019-03-26 15:58:00,SAN ANTONIO,Gate out empty,2019-04-23 16:00:00,ROTTERDAM,Vessel arrival
HLXU8750019,7,2019-03-26 22:17:00,SAN ANTONIO,Gate out empty,2019-04-30 06:00:00,SINES,Vessel arrival
UACU5971372,9,2019-03-25 13:26:00,SANTIAGO DE CHILE,Gate out empty,2019-04-28 00:00:00,"DUBLIN, IRELAND",Vessel arrival
UACU4728476,5,2019-03-23 17:07:00,SAN ANTONIO,Gate out empty,2019-04-23 16:00:00,ROTTERDAM,Vessel arrival
HLXU8804049,9,2019-03-26 22:21:00,SAN ANTONIO,Gate out empty,2019-05-03 18:30:00,SAINT PETERSBURG,Vessel arrival
TGHU8731457,5,2019-03-16 11:51:00,SANTIAGO DE CHILE,Gate out empty,2019-04-24 14:00:00,ANTWERP,Vessel arrival
HLBU9073640,5,2019-03-26 09:31:00,SAN ANTONIO,Gate out empty,2019-04-23 16:00:00,ROTTERDAM,Vessel arrival
CSVU7508969,5,2019-03-26 13:26:00,SAN ANTONIO,Gate out empty,2019-04-23 16:00:00,ROTTERDAM,Vessel arrival
HLBU9147091,5,2019-03-25 21:22:00,SAN ANTONIO,Gate out empty,2019-04-23 16:00:00,ROTTERDAM,Vessel arrival
UACU4766497,5,2019-03-25 22:21:00,SAN ANTONIO,Gate out empty,2019-04-23 16:00:00,ROTTERDAM,Vessel arrival
HLXU8439286,9,2019-03-27 09:56:00,SANTIAGO DE CHILE,Gate out empty,2019-04-30 06:00:00,HAMBURG,Vessel arrival
UACU4730431,5,2019-03-26 21:22:00,SAN ANTONIO,Gate out empty,2019-04-23 16:00:00,ROTTERDAM,Vessel arrival
UACU8502050,9,2019-03-18 11:51:00,VALPARAISO,Gate out empty,2019-04-28 00:00:00,"DUBLIN, IRELAND",Vessel arrival
HLXU8773400,5,2019-03-21 19:29:00,VALPARAISO,Gate out empty,2019-04-23 16:00:00,ROTTERDAM,Vessel arrival
HLXU8770210,9,2019-03-27 10:50:00,VALPARAISO,Gate out empty,2019-05-03 18:30:00,SAINT PETERSBURG,Vessel arrival
FSCU7150043,7,2019-03-25 12:35:00,SANTIAGO DE CHILE,Gate out empty,2019-05-03 10:00:00,"DUBLIN, IRELAND",Vessel arrival
HLBU9256385,9,2019-03-27 17:21:00,VALPARAISO,Gate out empty,2019-05-03 18:30:00,SAINT PETERSBURG,Vessel arrival
HAMU1143968,5,2019-03-25 13:11:00,SANTIAGO DE CHILE,Gate out empty,2019-04-24 14:00:00,ANTWERP,Vessel arrival
HLBU9252543,5,2019-03-26 22:20:00,SAN ANTONIO,Gate out empty,2019-04-23 16:00:00,ROTTERDAM,Vessel arrival
HLBU9177959,5,2019-03-20 19:53:00,SAN ANTONIO,Gate out empty,2019-04-23 16:00:00,ROTTERDAM,Vessel arrival
HLXU8701499,5,2019-03-25 21:45:00,SAN ANTONIO,Gate out empty,2019-04-23 16:00:00,ROTTERDAM,Vessel arrival
UACU4727696,5,2019-03-24 02:51:00,SAN ANTONIO,Gate out empty,2019-04-23 16:00:00,ROTTERDAM,Vessel arrival
HLBU9206091,3,2019-03-21 19:00:00,SAN ANTONIO,Arrival in,2019-04-23 16:00:00,ROTTERDAM,Vessel arrival
HLXU1231541,11,2019-03-22 15:01:00,SANTIAGO DE CHILE,Gate out empty,2019-05-08 23:00:00,HAMBURG,Vessel arrival
FSCU8905313,7,2019-03-26 13:24:00,SANTIAGO DE CHILE,Gate out empty,2019-05-03 10:00:00,"DUBLIN, IRELAND",Vessel arrival
UACU3566046,5,2019-03-23 10:20:00,SAN ANTONIO,Gate out empty,2019-04-24 14:00:00,ANTWERP,Vessel arrival
HLBU9125678,5,2019-03-26 10:31:00,VALPARAISO,Gate out empty,2019-04-23 16:00:00,ROTTERDAM,Vessel arrival
HLBU9088620,5,2019-03-23 15:24:00,SAN ANTONIO,Gate out empty,2019-04-23 16:00:00,ROTTERDAM,Vessel arrival
HLBU9209526,5,2019-03-23 15:18:00,SAN ANTONIO,Gate out empty,2019-04-23 16:00:00,ROTTERDAM,Vessel arrival
HLBU9125317,5,2019-03-25 22:53:00,VALPARAISO,Gate out empty,2019-04-23 16:00:00,ROTTERDAM,Vessel arrival
CPSU1774339,5,2019-03-18 12:47:00,SAN ANTONIO,Gate out empty,2019-04-23 16:00:00,ROTTERDAM,Vessel arrival
HLXU3156920,5,2019-03-18 12:06:00,SAN ANTONIO,Gate out empty,2019-04-23 16:00:00,ROTTERDAM,Vessel arrival
HLXU3324772,5,2019-03-18 12:06:00,SAN ANTONIO,Gate out empty,2019-04-23 16:00:00,ROTTERDAM,Vessel arrival
UACU4788243,7,2019-03-26 22:17:00,SAN ANTONIO,Gate out empty,2019-04-30 06:00:00,SINES,Vessel arrival
FSCU7183520,7,2019-03-26 12:45:00,SANTIAGO DE CHILE,Gate out empty,2019-05-03 10:00:00,"DUBLIN, IRELAND",Vessel arrival
HLBU9202028,9,2019-03-26 14:51:00,VALPARAISO,Gate out empty,2019-05-03 18:30:00,SAINT PETERSBURG,Vessel arrival
HLXU1309362,5,2019-03-22 20:53:00,SAN ANTONIO,Gate out empty,2019-04-24 14:00:00,ANTWERP,Vessel arrival
HLBU9170717,5,2019-03-21 19:05:00,SAN ANTONIO,Arrival in,2019-04-23 16:00:00,ROTTERDAM,Vessel arrival
UACU4168601,9,2019-03-25 16:03:00,SAN ANTONIO,Gate out empty,2019-04-30 06:00:00,HAMBURG,Vessel arrival
HLBU9002499,5,2019-03-25 18:52:00,SAN ANTONIO,Gate out empty,2019-04-23 16:00:00,ROTTERDAM,Vessel arrival
HLXU8776435,5,2019-03-25 22:01:00,SAN ANTONIO,Gate out empty,2019-04-23 16:00:00,ROTTERDAM,Vessel arrival
UACU4741858,5,2019-03-25 20:00:00,VALPARAISO,Gate out empty,2019-04-23 16:00:00,ROTTERDAM,Vessel arrival
HLXU8742142,9,2019-03-27 13:39:00,VALPARAISO,Gate out empty,2019-05-03 18:30:00,SAINT PETERSBURG,Vessel arrival
HLBU2229984,9,2019-03-22 09:57:00,SANTIAGO DE CHILE,Gate out empty,2019-05-02 07:00:00,GDYNIA,Vessel arrival
HLXU3303770,7,2019-03-22 13:39:00,SANTIAGO DE CHILE,Gate out empty,2019-05-04 07:00:00,TALLINN/MUUGA,Vessel arrival
HLXU8230608,5,2019-03-15 12:19:00,SAN ANTONIO,Gate out empty,2019-04-24 14:00:00,ANTWERP,Vessel arrival
HLBU9027136,5,2019-03-26 22:12:00,SAN ANTONIO,Gate out empty,2019-04-23 16:00:00,ROTTERDAM,Vessel arrival
HLXU6756403,5,2019-03-23 20:19:00,SAN ANTONIO,Gate out empty,2019-04-23 16:00:00,ROTTERDAM,Vessel arrival
HLXU8757287,5,2019-03-25 19:47:00,SAN ANTONIO,Gate out empty,2019-04-23 16:00:00,ROTTERDAM,Vessel arrival
UACU8280029,11,2019-03-18 11:08:00,VALPARAISO,Gate out empty,2019-05-13 00:00:00,COPENHAGEN,Discharge
FSCU5672898,5,2019-03-24 01:18:00,SAN ANTONIO,Gate out empty,2019-04-25 03:00:00,ROTTERDAM,Vessel arrival
HLBU9050100,5,2019-03-24 02:19:00,SAN ANTONIO,Gate out empty,2019-04-23 16:00:00,ROTTERDAM,Vessel arrival
HLBU9115875,5,2019-03-24 02:24:00,SAN ANTONIO,Gate out empty,2019-04-23 16:00:00,ROTTERDAM,Vessel arrival
HLBU9282770,5,2019-03-24 02:02:00,SAN ANTONIO,Gate out empty,2019-04-23 16:00:00,ROTTERDAM,Vessel arrival
LNXU9651683,5,2019-03-26 16:24:00,SAN ANTONIO,Gate out empty,2019-04-23 16:00:00,ROTTERDAM,Vessel arrival
HLXU8788056,7,2019-03-21 19:07:00,SAN ANTONIO,Arrival in,2019-04-30 06:00:00,SINES,Vessel arrival
UAEU1235513,9,2019-03-26 22:04:00,SAN ANTONIO,Gate out empty,2019-05-03 18:30:00,SAINT PETERSBURG,Vessel arrival
TEMU7402310,9,2019-03-26 12:41:00,SANTIAGO DE CHILE,Gate out empty,2019-04-28 00:00:00,"DUBLIN, IRELAND",Vessel arrival
HLBU1798332,5,2019-03-19 17:33:00,SAN ANTONIO,Gate out empty,2019-04-24 14:00:00,ANTWERP,Vessel arrival
HLBU9122154,5,2019-03-26 09:11:00,SAN ANTONIO,Gate out empty,2019-04-23 16:00:00,ROTTERDAM,Vessel arrival
CSVU7502889,9,2019-03-27 14:44:00,SAN ANTONIO,Gate out empty,2019-04-30 06:00:00,HAMBURG,Vessel arrival
HLXU6758880,5,2019-03-25 22:35:00,SAN ANTONIO,Gate out empty,2019-04-23 16:00:00,ROTTERDAM,Vessel arrival
CPSU1772315,11,2019-03-22 19:56:00,SANTIAGO DE CHILE,Gate out empty,2019-05-15 07:00:00,RAUMA,Vessel arrival
FSCU5659453,9,2019-03-21 15:39:00,TALCAHUANO,Gate out empty,2019-05-03 18:31:00,SAINT PETERSBURG,Vessel arrival
TGBU5860612,5,2019-03-23 12:47:00,SAN VICENTE,Gate out empty,2019-04-23 16:00:00,ROTTERDAM,Vessel arrival
TGHU6723323,5,2019-03-25 09:25:00,SAN VICENTE,Gate out empty,2019-04-23 16:00:00,ROTTERDAM,Vessel arrival
HLXU8720288,9,2019-03-20 16:51:00,LIRQUEN,Gate out empty,2019-04-30 06:00:00,HAMBURG,Vessel arrival
HLBU9058754,5,2019-03-22 12:57:00,LIRQUEN,Gate out empty,2019-04-23 16:00:00,ROTTERDAM,Vessel arrival
LNXU7556619,11,2019-03-22 11:37:00,TALCAHUANO,Gate out empty,2019-05-07 00:00:00,UST-LUGA,Vessel arrival
UACU4793194,9,2019-03-21 18:36:00,CORONEL,Gate out empty,2019-05-03 18:30:00,SAINT PETERSBURG,Vessel arrival
HLBU9123823,5,2019-03-22 17:31:00,TALCAHUANO,Gate out empty,2019-04-23 16:00:00,ROTTERDAM,Vessel arrival
HLBU9289645,9,2019-03-21 17:33:00,TALCAHUANO,Gate out empty,2019-05-03 18:30:00,SAINT PETERSBURG,Vessel arrival
FSCU9538362,5,2019-03-20 21:23:00,CORONEL,Gate out empty,2019-04-25 03:00:00,ROTTERDAM,Vessel arrival
HLXU6527475,5,2019-03-20 17:19:00,CORONEL,Gate out empty,2019-04-23 16:00:00,ROTTERDAM,Vessel arrival
FSCU9508291,5,2019-03-20 10:17:00,CORONEL,Gate out empty,2019-04-26 19:00:00,ANTWERP,Vessel arrival
HLBU1073710,5,2019-03-20 14:04:00,CORONEL,Gate out empty,2019-04-24 14:00:00,ANTWERP,Vessel arrival
HLXU6446157,5,2019-03-20 09:52:00,CORONEL,Gate out empty,2019-04-24 14:00:00,ANTWERP,Vessel arrival
HLBU9086735,9,2019-03-22 14:29:00,TALCAHUANO,Gate out empty,2019-05-03 18:30:00,SAINT PETERSBURG,Vessel arrival
HLBU9186729,13,2019-03-19 15:26:00,TALCAHUANO,Gate out empty,2019-05-09 06:00:00,KALININGRAD,Vessel arrival
HLBU9149469,5,2019-03-22 17:27:00,TALCAHUANO,Gate out empty,2019-04-23 16:00:00,ROTTERDAM,Vessel arrival
TGBU5739909,4,2019-04-11 12:45:00,CALLAO,Gate out empty,2019-04-21 11:00:00,IQUIQUE,Vessel arrival
CPSU1775715,3,2019-04-09 09:15:00,CALLAO,Gate out empty,2019-04-27 08:00:00,SAN VICENTE,Vessel arrival
HLBU1991399,5,2019-04-09 12:24:00,CALLAO,Gate out empty,2019-05-05 18:00:00,"SAN JUAN, PUERTO RICO",Vessel arrival
UACU5727089,3,2019-04-10 09:06:00,CALLAO,Gate out empty,2019-04-22 12:00:00,GUAYAQUIL,Vessel arrival
UACU8603944,5,2019-03-15 15:12:00,SANTIAGO DE CHILE,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
HAMU1331707,7,2019-02-27 11:44:00,SANTIAGO DE CHILE,Gate out empty,2019-05-02 07:00:00,GDYNIA,Vessel arrival
HLXU5393284,9,2019-03-14 12:15:00,SANTIAGO DE CHILE,Gate out empty,2019-04-24 23:00:00,ROTTERDAM,Arrival in
HLBU1870550,5,2019-03-09 11:10:00,VALPARAISO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
HLBU1973158,11,2019-03-18 09:14:00,VALPARAISO,Gate out empty,2019-04-22 00:00:00,TEGUCIGALPA,Arrival in
HLXU8759119,5,2019-03-25 15:02:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
UACU3507763,7,2019-03-16 09:39:00,VALPARAISO,Gate out empty,2019-04-30 07:00:00,TEESPORT,Vessel arrival
HLXU5325314,5,2019-03-21 16:23:00,SAN ANTONIO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
UACU8438069,5,2019-03-21 12:24:00,SAN ANTONIO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
